
[-0.4001032700572092, -171.246891402577]
[-0.6174072521290976, 60.851541981596476]
[-25.151357820103446, -167.21811163045015]
[-0.33153550416250005, -168.98404312664763]
[-0.3007123398024538, 57.396363117523535]
[-25.0481212950938, -166.02683635185105]
[-0.12248799055532718, -170.0268779237759]
[-0.5424318684541148, 60.712631193803816]
[-25.176730034170983, -162.89555794319978]
[-0.5659652807319425, -171.8320155769575]
[-0.6827123092978072, 63.06355407782916]
[-25.24640360030498, -167.61694197427732]
[-0.7123932773587383, -172.4319696871727]
[-0.49135522563666656, 60.06081904507111]
[-25.104747643315303, -164.97547329580638]
[-0.46698917024627673, -169.70237171229962]
[-0.4294118634163632, 58.74169919901464]
[-25.15834099979786, -167.47426808327958]
[-0.7222752822258219, -171.5702818659343]
[-0.4784255397305321, 61.57149208500831]
[-25.102179782305715, -166.5687873749277]
[-0.3525181775418402, -171.5557118364991]
[-0.357743996575997, 59.21688751499174]
[-25.143673348611316, -165.7636840953688]
[-0.5969314899978014, -172.04477119807825]
[-0.32869734277776796, 58.38089906641885]
[-25.151659792649177, -166.167247689553]
[-0.1874918958061379, -169.82566219766778]
[-0.37150905921879235, 59.398281686159464]
[-25.289296548140257, -164.67866189154944]
[-0.49707982631233155, -172.73098204505786]
[-0.48223505548713275, 61.37458631070892]
[-25.16490317902466, -171.51226561103297]
[-0.28791821720775174, -170.9470719056365]
[-0.3213129945273504, 59.83443585355661]
[-25.176957142120106, -166.06853721064752]
[-0.5774350734410644, -172.2601697226901]
[-0.8272303812956643, 58.4339870823211]
[-25.23742991755657, -166.66186195883398]
[-0.3693562500684509, -171.9192884059942]
[-0.4425598405136022, 59.4818662140817]
[-25.19053567967074, -169.93756157859804]
[-0.22987716192435745, -170.48267976077068]
[-0.6338848808378545, 62.662173514837065]
[-25.15162048159521, -166.83848974316751]
[-0.4523157027827054, -169.3210061671691]
[-0.6961262462685267, 61.88002454275783]
[-25.057148568335503, -165.74004637218763]
[-0.4379941694186024, -173.14229068722406]
[-0.6117865251706883, 59.776249703263204]
[-25.150023512055323, -167.36121822048537]
[-0.2777313660367234, -169.1096143197083]
[-0.42897806940338506, 59.60408715147613]
[-25.163229489301695, -172.40666800946263]
[-0.3611854795102831, -171.800551525264]
[-0.6243169361365587, 61.73708617970081]
[-25.37546679792996, -168.36149979153765]
[-0.3134752296393313, -170.67423531068806]
[-0.7743616979115456, 60.04712126301834]
[-25.012466652246452, -171.33613051694047]
[-0.8075145044861165, -171.66924106797367]
[-0.485343832896569, 59.84929889213872]
[-25.23511876415171, -169.16686949238658]
[-0.3592293391468633, -169.63964922573206]
[-0.7249119660070947, 61.56050996313279]
[-25.163369100062656, -168.96357490744637]
[-0.10193785543768935, -169.371302328125]
[-0.4990397993805928, 57.89427432431677]
[-25.13307726617081, -167.91905826877283]
[-0.3284282521364239, -170.73421805843904]
[-0.6926534907625831, 61.35975627081127]
[-25.056184629061576, -165.51986916514423]
[-0.39729555287156415, -169.1324909011184]
[-0.3597624489294405, 57.36484629062315]
[-25.18064341610106, -167.5034302494182]
[-0.5223083542485317, -171.84219478430347]
[-0.38835636852602906, 60.58844914782984]
[-25.13442388807424, -165.423645199524]
[-0.6133981491553532, -171.9261001226195]
[-0.4928965413657234, 59.83359041780857]
[-25.13775744560477, -168.50802237276554]
[-0.47562542117356366, -170.46606934178146]
[-0.5439872956620825, 58.67042044896179]
[-25.263872423359786, -169.17800299634004]
[-0.5431798201448036, -171.0629636032028]
[-0.7598033524096464, 62.159049648486494]
[-25.00559789672962, -162.2383955472239]
[-0.559535513066016, -171.85063441995143]
[-0.4906398326346767, 60.159011967324574]
[-25.030563123785676, -165.7778385620056]
[-0.47784126037410174, -169.80455231046324]
[-0.7377252084981571, 60.33763995622048]
[-25.15235478669275, -168.5834301279868]
[-0.6940939786959733, -172.38029811321204]
[-0.30178668723217855, 56.18848004429169]
[-25.13023400855421, -166.64017841980314]
[-0.2298940266773368, -169.81110496814924]
[-0.35151237668721647, 59.8389498251111]
[-25.150517253349758, -168.22064389906672]
[-0.3836509924001914, -170.1361494539634]
[-0.5010404372223286, 60.425214267797564]
[-24.992459418512855, -169.02124811450034]
[-0.554752950413636, -171.69031919264984]
[-0.6068234786828809, 61.981308480229465]
[-25.29110678411366, -168.55212196021392]
[-0.5223609865495611, -171.67915857593982]
[-0.5107389509773916, 62.985994883818]
[-25.182493995521135, -169.68889026504038]
[-0.770554544330867, -173.72220455164546]
[-0.5220843163074175, 59.77113118033643]
[-25.307508432993412, -172.05382886054255]
[-0.510113258920572, -172.1574153067523]
[-0.6395558082186323, 60.155475867056595]
[-25.146601484237614, -170.4227564664541]
[-0.5543999506531193, -171.81226037375222]
[-0.5317744552688698, 61.23500193695312]
[-25.22724877213836, -169.256854361044]
[-0.3055040961058229, -169.55700471106286]
[-0.4966255695534835, 59.725004072360505]
[-25.054292425383213, -166.15235927485602]
[-0.5760186750788285, -171.5851782366163]
[-0.3944453072945718, 57.55796226562822]
[-25.22861308887142, -167.09890567634355]
[-0.2592608169952285, -169.57228779371943]
[-0.4243042972051233, 58.776269111801966]
[-25.184394058265646, -168.78786820219275]
[-0.5006029605395964, -169.76314520919468]
[-0.33791235787345575, 58.19543311112286]
[-25.088829373012135, -164.53918797186734]
[-0.0964188058687559, -170.11346551114903]
[-0.5233193047642933, 61.4246441588716]
[-25.066371327369545, -168.1269980364595]
[-0.8071979368362855, -172.30034395778108]
[-0.45013793202527796, 60.611148249684575]
[-25.087151848614695, -168.45558625857268]
[-0.5021262342330461, -171.15855611382187]
[-0.3695895076968754, 58.56917576918205]
[-25.023695776501917, -170.5285641866764]
[-0.23998634548968148, -169.5193315957859]
[-0.5593520622512276, 61.0006636257628]
[-25.13808416862962, -167.62315893966738]
[-0.49314274600671676, -171.86008024165557]
[-0.32800328203481993, 58.55338867166161]
[-25.247681812770924, -168.0950648044311]
[-0.5269718863330786, -170.04405913284086]
[-0.30040310638034207, 61.629996178303514]
[-25.03771802590364, -168.55944920862967]
[-0.34019749133489247, -171.24420561526657]
[-0.26808215219590287, 60.22757051372096]
[-25.057679772683755, -166.1323192566705]
[-0.405779019443418, -170.4391522527917]
[-0.48583400537706534, 59.71638693629313]
[-25.197786178168542, -168.0398807730896]
[-0.06931948981756512, -169.1263103745351]
[-0.4715644243715247, 61.052641879358696]
[-25.28489009914065, -167.90226916532202]
[-0.41503104577251165, -170.70397674436026]
[-0.47680728546334933, 59.45683125226259]
[-24.843409482075483, -163.64078730316652]
[-0.6433882392690112, -170.28653087962942]
[-0.5690753403633876, 59.1519210856141]
[-25.00840887032397, -169.14294272246852]
[-0.5782067313372202, -171.31907130217698]
[-0.5743087936962089, 59.85866789787935]
[-25.2369277433246, -167.24842123110145]
[-0.1306186962697458, -169.29647103300664]
[-0.5005197762241079, 61.53211939784017]
[-25.098767231859345, -170.04104353304578]
[-0.2780116470390727, -169.2231617564144]
[-0.5084218073589221, 59.486595288662116]
[-25.11311884443338, -166.9528928831631]
[-0.3148091393346154, -169.15108379331144]
[-0.5913303992975948, 58.078802384404554]
[-24.82419276373301, -164.86114930375493]
[-0.8604855118284228, -171.49229626500474]
[-0.35513981864367744, 56.21797271697185]
[-25.068453661526824, -168.14185497973105]
[-0.2529739888185392, -169.65723634506566]
[-0.46751331455461437, 59.476983712223436]
[-25.05418773502745, -165.14913739750395]
[0.07819572493723631, -169.20585128976018]
[-0.7187534452830283, 59.75703917447678]
[-25.281908254188735, -167.82681300958123]
[-0.7106302833306075, -171.70362235265233]
[-0.6472303366942644, 61.55191596684827]
[-25.157880359578904, -167.58319015750382]
[-0.6806193081479319, -173.0212197442577]
[-0.8820791273091775, 61.90082332270878]
[-24.963711496563263, -164.61652928963278]
[-0.694161083929507, -171.79982386847269]
[-0.3087598646916992, 61.06997419828025]
[-25.15022384198021, -166.67017904121695]
[-0.5147450921254039, -171.4613547524643]
[-0.36005001041435547, 59.19978388386161]
[-25.026420224210653, -168.8879279222135]
[-0.4503059120104459, -172.43449630930664]
[-0.514422630927169, 61.43192491356872]
[-25.264255801778596, -170.35058618615852]
[-0.5461643039604759, -170.52684036990476]
[-0.6470430288694474, 59.59561446675965]
[-25.131522366560556, -166.53381384371193]
[-0.6765308155854732, -172.32618514408628]
[-0.5101236412841552, 58.44230069023219]
[-25.058081291193727, -165.7198512200283]
[-0.48619448476653887, -170.74646046574583]
[-0.3131809165617598, 58.90868239674637]
[-25.150328232927233, -166.79737902975438]
[-0.552555970977493, -170.686111856211]
[-0.5154317966282548, 58.42452183949437]
[-25.182581284343424, -166.72408011779603]
[-0.5884326746426958, -169.77852376246932]
[-0.5594558220192934, 59.95176203666252]
[-25.185975656273488, -166.2141953527738]
[-0.4113283265685096, -170.6044238860546]
[-0.42934828165355277, 58.54252941079852]
[-25.302050250729746, -169.3529825716458]
[-0.62759199252218, -171.24445775133654]
[-0.14986127989392242, 59.063543820252946]
[-25.20427069797215, -169.26999029979845]
[-0.36370464483161896, -171.22243225063815]
[-0.657435940780519, 61.87116078588262]
[-25.2489755702864, -170.45550731150684]
[-0.6118369663613695, -171.79238305196964]
[-0.49163533882742116, 59.81432977100728]
[-25.25629899017894, -168.34569410257578]
[-0.18795535506464386, -170.32639619298664]
[-0.6867214372773036, 62.571098774564454]
[-25.0848760492072, -168.70174022926906]
[-0.35820053395705, -170.6156764856302]
[-0.6202249710516708, 63.731465472087606]
[-25.099653266073624, -168.40476003127316]
[-0.44217093054642465, -170.48093794466143]
[-0.23878836315376648, 59.14067579427715]
[-25.142997106612146, -170.50747945256978]
[-0.5091983888501423, -170.18726469241213]
[-0.34527789478748794, 59.96373889535452]
[-25.284661994643272, -170.69289594492594]
[-0.1420454414528141, -169.16311727046894]
[-0.6970220672255794, 57.00517358623486]
[-25.142708109884513, -166.49988630483196]
[-0.5914006601670094, -172.42944326347686]
[-0.4570694129398659, 61.17483984619239]
[-25.032943173978907, -165.90056813957756]
[-0.4766186524066602, -173.21105363452162]
[-0.5198329369272902, 58.34576944984576]
[-25.135593149442, -165.60228843883908]
[-0.8198145286509085, -173.06702014978956]
[-0.4641470623078033, 58.71793476980369]
[-25.126144183459186, -167.7301972981306]
[-0.7725768378988491, -170.74383908086202]
[-0.32028859416929784, 58.016363820580594]
[-25.140700946100274, -166.13907697434277]
[-0.398776846403298, -171.19275688859332]
[-0.43233992788731274, 59.44112888161591]
[-25.07224145131849, -170.32985047751086]
[-0.5194849259309082, -169.20232642539708]
[-0.49884816617921424, 60.33319901390839]
[-25.16054949692458, -169.07945445822781]
[-0.18702887063188015, -170.36631144441867]
[-0.5722953083197511, 60.14763541301471]
[-25.331466720761853, -168.51793012129326]
[-0.4293464197557979, -170.3033271549144]
[-0.6008694770533773, 60.88734136236606]
[-24.97579776900385, -164.3751872399559]
[-0.448294511816319, -172.09506691999036]
[-0.5226728044951577, 58.79513307113146]
[-24.986789395358542, -166.23805368647172]
[-0.38456906764089166, -169.61744304619546]
[-0.19432673863240987, 59.38586110820778]
[-25.212713881540953, -169.59696294203798]
[-0.5199027157520218, -168.75769462686915]
[-0.470612704425309, 59.791847656029994]
[-25.272199982397318, -167.84336790025543]
[-0.40419667031870965, -169.68122394575113]
[-0.3814836262737955, 60.05771603228618]
[-25.05254330850421, -163.96276503107578]
[-0.45407245232790255, -171.21035585359533]
[-0.5306997388507788, 59.054074872289846]
[-25.010740646088234, -165.35286098438726]
[-0.3017432631199614, -171.36404438944166]
[-0.45290179062088076, 61.93837437359035]
[-25.153200939309833, -168.74151420857353]
[-0.16674574220310037, -169.8175701870736]
[-0.4657803495321363, 60.844770884950414]
[-25.210803625560377, -169.3989305890472]
[0.019926845292396474, -168.1397280966504]
[-0.5081748813747832, 59.66220521543456]
[-25.259320093861426, -170.08547175920782]
[-0.2738703829671153, -169.50538571657677]
[-0.752185819435975, 61.91360638501386]
[-25.039688191552997, -166.82957240152425]
[-0.4144797720565907, -171.0299006019681]
[-0.39575319149083094, 59.36471720521137]
[-25.080734624547542, -165.37925537571]
[-0.7013754755325716, -172.67960503442865]
[-0.6198343870664379, 61.10308670411871]
[-24.949066042845104, -165.84110927568665]
[-0.7103896360489911, -172.17945157532117]
[-0.4357090498209421, 61.114712917904534]
[-25.18362164635821, -165.3704999243512]
[-0.41680849513488977, -170.91462557924675]
[-0.08964308528512895, 60.2379412028449]
[-25.231960091137854, -164.99119607346384]
[-0.5489644930187385, -170.51930169253288]
[-0.7865454825861743, 61.79183604384153]
[-25.10885934134012, -168.29559576241292]
[-0.5910979309121996, -170.89483874133532]
[-0.5563028651240571, 60.62492624492148]
[-25.119253505959975, -166.96642728501288]
[-0.6452887313416426, -171.78262987456569]
[-0.28960574621838314, 59.770294339865785]
[-25.18127499212122, -168.4809583648872]
[-0.610332025325965, -172.6945610703088]
[-0.9785135305815394, 61.270899497184864]
[-25.15359159199341, -166.0267276473886]
[-0.5192040191688143, -171.17306641172502]
[-0.9505209728132439, 61.9272052059744]
[-25.133067433311524, -166.36032183529335]
[-0.413869316260629, -170.71404829330763]
[-0.6681226936345025, 60.131275605534874]
[-25.155212962664404, -169.43890435340347]
[-0.3499239750274693, -169.50091598803357]
[-0.348617908825944, 56.516240564996835]
[-25.320198470319763, -166.73108879829212]
[-0.5307639237698683, -172.00789113024499]
[-0.8100895761403685, 59.78401704886415]
[-25.08313200074028, -166.88138806073906]
[-0.46126360750887885, -171.45772653509363]
[-0.7236697750439419, 61.285321401914366]
[-25.200203835602863, -171.3533193206441]
[-0.2792919670014341, -171.7379184883558]
[-0.47026330846837555, 61.04322346891326]
[-25.188339165036414, -171.69054095399423]
[-0.5912957902520738, -171.63595371365503]
[-0.5965127602288961, 61.902341288069124]
[-25.225756046491043, -166.52909761367002]
[-0.3957588551495723, -171.34555574037012]
[-0.505946382995664, 61.06420832594773]
[-25.290386721910263, -167.24769554818937]
[-0.24716174235990543, -169.30817558586736]
[-0.1621671694262156, 57.56041771649595]
[-25.346003631224665, -169.37763319252414]
[-0.4178988698776396, -171.18928365106524]
[-0.457057122553208, 60.731300718233356]
[-25.310579153263344, -170.02118582298678]
[-0.5108749533996206, -172.3612165593663]
[-0.6363629173243958, 60.79896896700226]
[-25.102481505072635, -165.29206707455117]
[-0.4483125093728577, -170.41706122448505]
[-0.330336183573819, 58.230445696244104]
[-25.156100141158596, -168.61909317351737]
[-0.7725301964664106, -173.24164677622974]
[-0.4410177207083804, 59.925104990335505]
[-25.119308588779482, -167.89654507078998]
[-0.41907186889819836, -170.21529945923223]
[-0.4509412540649954, 60.723446708583]
[-25.34568220915596, -174.21275912425682]
[-0.631218709615892, -171.1022432584302]
[-0.6735315197708284, 61.23001864176774]
[-25.035786935040214, -168.60860006489605]
[-0.39305580453873445, -170.61236297197505]
[-0.8739555330148747, 60.521639614459914]
[-25.22552605780564, -170.04340562967496]
[-0.5582855246216706, -171.3142092482551]
[-0.43400569868641314, 59.99402028755974]
[-25.06817677002922, -165.70264090564552]
[-0.47021715385692203, -172.8056691944724]
[-0.5928304295637408, 61.367109459179694]
[-25.219605313085122, -170.1750411051395]
[-0.06739619828642096, -169.39250507457797]
[-0.40860174454590464, 59.148782621237665]
[-25.249196975974755, -170.11904161892792]
[-0.08883999625773945, -169.62416362228876]
[-0.7569902353502822, 61.15746882135714]
[-25.024292389698143, -166.41401850449748]
[-0.27311252513696244, -169.64225557887312]
[-0.504122588968501, 60.78835855877742]
[-25.054568616241173, -167.44025194411807]
[-0.2628011118833973, -169.85113078456789]
[-0.28242109558578254, 59.867657774072875]
[-25.117793462148118, -169.46867872861708]
[-0.4075937368341415, -171.4189983216603]
[-0.6520898573698727, 58.89354165272159]
[-25.12331532521342, -169.33479774167492]
[-0.17491295002640472, -169.132154155824]
[-0.5284177032688996, 61.88949961755341]
[-25.16320406057186, -168.27156506344645]
[-0.3578964221325336, -169.68482796551834]
[-0.5162286277468892, 61.88850818769543]
[-25.09560793496313, -171.0705667857844]
[-0.69306371493218, -172.78546788234394]
[-0.5032942610421622, 60.261490090749305]
[-25.205510331918052, -169.59524693947324]
[-0.3390664354236293, -169.43115873025522]
[-0.6691694588701742, 61.50413057567408]
[-25.223854007917616, -166.55313983222928]
[-0.7343633467515952, -173.13527334391264]
[-0.7573475790819805, 59.545256015808164]
[-25.012421982821788, -167.86608655353947]
[-0.3795871614162542, -169.67653838590297]
[-0.47279604159531974, 58.14366147254505]
[-25.140124265419598, -168.72632243379994]
[-0.5149326722592351, -172.5107827064115]
[-0.46196710163568044, 58.678966488802395]
[-25.224593300703024, -166.92288553191645]
[-0.2671999854587619, -169.57427867225712]
[-0.29617749556669953, 60.02575982419601]
[-25.19773828287698, -167.21233219971487]
[-0.5462089131831634, -172.39685112585568]
[-0.7570542255341342, 64.66816533639543]
[-25.24646811269968, -165.37927907288622]
[-0.5009803118584127, -171.46708655360422]
[-0.5705136970678273, 60.65961265305392]
[-25.160574630658967, -169.21770701595]
[-0.34784779730963494, -170.2474178611973]
[-0.5111765092612784, 60.370662952597584]
[-25.250829465783404, -166.67344140268125]
[-0.47211472756809286, -170.66598602253933]
[-0.44584675623537406, 58.85521464488462]
[-25.215152808652963, -169.8981773956598]
[-0.43371769508048075, -170.33763375219266]
[-0.45929186279817963, 58.972860926385735]
[-25.11512046562567, -168.67439176261152]
[-0.3037830501720073, -171.00053891215853]
[-0.26379321808684714, 61.1924387699186]
[-25.125101974366736, -166.73522500228117]
[-0.9086057997829989, -174.0395174624643]
[-0.48201982279105526, 60.60975829107309]
[-25.040569990363107, -168.84552019067235]
[-0.21024217099222633, -168.3902700750767]
[-0.4892073089063155, 58.225225198701146]
[-25.089656807739424, -163.1059513274035]
[-0.23518369985335205, -170.97937028522043]
[-0.5609893964253575, 61.941641525425425]
[-25.0136717895525, -161.73344816737372]
[-0.4473060105564893, -170.7638234351356]
[-0.7633846013863923, 62.47697904360511]
[-25.195885208637133, -167.41654299968562]
[-0.42273692341417546, -170.64671418785463]
[-0.37031751458173234, 59.506683338041725]
[-25.27297921885633, -168.7245088712609]
